Date,Job Title,Link,Company,Location,Job Type
30 Mai 2023,Consultant SAP FICO/PP,https://www.jobinfocamer.com/job/36802/consultant-sap-fico-pp-a-ibn-group,IBN GROUP,Yaoundé,STAGE
17 Mai 2023,Stagiaire en informatique,https://www.jobinfocamer.com/job/36713/stagiaire-en-informatique-a-code-for-change,Code For Change,Yaoundé,STAGE
15 Mai 2023,Développeur web,https://www.jobinfocamer.com/job/36693/developpeur-web-a-esoaf,ESOAF,Yaoundé,STAGE
15 Mai 2023,React Native Mobile Developer,https://www.jobinfocamer.com/job/36691/react-native-mobile-developer-a-leratel-sas,Leratel SAS,Yaoundé,CDI
15 Mai 2023,INGENIEUR TELECOM,https://www.jobinfocamer.com/job/36689/ingenieur-telecom-a-entreprise-de-la-place,Entreprise de la place,Douala,CDD
10 Mai 2023,Analyste développeur,https://www.jobinfocamer.com/job/36649/analyste-developpeur-a-uni2grow-cameroun-sarl,Uni2grow Cameroun SARL,Dschang,CDI
09 Mai 2023,INFORMATICIENS,https://www.jobinfocamer.com/job/36645/informaticiens-a-instant-transfer,INSTANT TRANSFER,Yaoundé,CDI
02 Mai 2023,Software Engineer,https://www.jobinfocamer.com/job/36582/software-engineer-a-adipster-tech-limited,Adipster Tech Limited,Yaoundé,CDI
02 Mai 2023,Ingénieur Logiciel,https://www.jobinfocamer.com/job/36581/ingenieur-logiciel-a-adipster-tech-limited,Adipster Tech Limited,Yaoundé,CDI
28 Avril 2023,Développeur web full stack,https://www.jobinfocamer.com/job/36568/developpeur-web-full-stack-a-jobaas-sarl,Jobaas sarl,Yaoundé,CDI
19 Avril 2023,ASSISTANT(E) OFFRES ET PROJETS,https://www.jobinfocamer.com/job/36517/assistant-e-offres-et-projets-a-mk-ba,MK BA,Douala,STAGE
17 Avril 2023,Développeur logiciels,https://www.jobinfocamer.com/job/36504/developpeur-logiciels-a-entreprise-de-la-place,Entreprise de la place,Douala,CDD
11 Avril 2023,Webmaster Volunteer,https://www.jobinfocamer.com/job/36461/webmaster-volunteer-a-stem-ignite,STEM Ignite,Yaoundé,STAGE
06 Avril 2023,Développeur Web Fullstack PHP/Laravel,https://www.jobinfocamer.com/job/36441/developpeur-web-fullstack-php-laravel-a-leratel-sas,Leratel SAS,Yaoundé,CDD
06 Avril 2023,Développeur Logiciel,https://www.jobinfocamer.com/job/36438/developpeur-logiciel-a-ebos-technologies,eBOS Technologies,"Nicosia, Chypre",CDI
06 Avril 2023,Software Developer,https://www.jobinfocamer.com/job/36437/software-developer-a-ebos-technologies,eBOS Technologies,"Nicosia, Chypre",CDI
06 Avril 2023,Ingénieur en sécurité informatique,https://www.jobinfocamer.com/job/36435/ingenieur-en-securite-informatique-a-arc-sa,ARC SA,Douala,STAGE
28 Mars 2023,Web Development,https://www.jobinfocamer.com/job/36373/web-development-a-electram-engineering,Electram Engineering,Yaoundé,STAGE
28 Mars 2023,Ingénieur CRM et BSS,https://www.jobinfocamer.com/job/36370/ingenieur-crm-et-bss-a-entreprise-de-la-place,Entreprise de la place,Yaoundé,CDI
24 Mars 2023,Lead Technique,https://www.jobinfocamer.com/job/36341/lead-technique-a-kimpa,Kimpa,Douala,CDI
24 Mars 2023,Web Developer,https://www.jobinfocamer.com/job/36335/web-developer-a-entreprise-de-la-place,Entreprise de la place,Douala,CDI
22 Mars 2023,WEB DESIGNER JUNIOR,https://www.jobinfocamer.com/job/36305/web-designer-junior-a-success-consults,SUCCESS CONSULTS,Douala,CDI
21 Mars 2023,Développeurs,https://www.jobinfocamer.com/job/36288/developpeurs-a-y-note-sarl,Y-NOTE Sarl,Yaoundé,STAGE
16 Mars 2023,DEVELOPPEUR FullStack SENIOR,https://www.jobinfocamer.com/job/36252/developpeur-fullstack-senior-a-entreprise-de-la-place,Entreprise de la place,Douala,CDI
08 Mars 2023,Full Stack Mobile Developer,https://www.jobinfocamer.com/job/36183/full-stack-mobile-developer-a-felicity-co-ltd,Felicity Co. Ltd,Douala,CDD
06 Mars 2023,Ingénieur CRM et BSS,https://www.jobinfocamer.com/job/36162/ingenieur-crm-et-bss-a-entreprise-de-la-place,Entreprise de la place,Yaoundé,CDI
02 Mars 2023,Administrateur de base de données,https://www.jobinfocamer.com/job/36141/administrateur-de-base-de-donnees-a-aure-rh,AURE RH,Douala,CDI
27 Février 2023,BUSINESS DATA ANALYST,https://www.jobinfocamer.com/job/36104/business-data-analyst-a-remotecm,RemoteCM,Yaoundé,CDI
27 Février 2023,Informaticien Développeur,https://www.jobinfocamer.com/job/36090/informaticien-developpeur-a-cgi-sarl,CGI SARL,Douala,CDI
24 Février 2023,INFORMATICIEN DÉVELOPPEUR APPLICATION,https://www.jobinfocamer.com/job/36079/informaticien-developpeur-application-a-mbs,MBS,Yaoundé,CDI
23 Février 2023,TECH LEADER,https://www.jobinfocamer.com/job/36048/tech-leader-a-indyli-services,INDYLI-SERVICES,Douala,CDI
21 Février 2023,"Electricité, Réseaux informatique et VoIP",https://www.jobinfocamer.com/job/36035/electricite-reseaux-informatique-et-voip-a-uts-cameroon-sarl,UTS Cameroon Sarl,Yaoundé,STAGE
17 Février 2023,Développeur web et mobile,https://www.jobinfocamer.com/job/36008/developpeur-web-et-mobile-a-afric-apps-digital-services-sarl,AFRIC'APPS DIGITAL SERVICES SARL,Yaoundé,CDD
17 Février 2023,DATA ANALYST,https://www.jobinfocamer.com/job/36004/data-analyst-a-duval-arno-distribution,DUVAL ARNO DISTRIBUTION,Douala,CDI
17 Février 2023,Chargé du développement informatique,https://www.jobinfocamer.com/job/36000/charge-du-developpement-informatique-a-dataoptime,DataOptime,Yaoundé,STAGE
16 Février 2023,HOTLINE/WAREHOUSE AGENT,https://www.jobinfocamer.com/job/35996/hotline-warehouse-agent-a-transsion-holdings,Transsion Holdings,Douala,CDI
16 Février 2023,Informaticien - Formateur,https://www.jobinfocamer.com/job/35995/informaticien-formateur-a-epfa-pro,EPFA PRO,Douala,CDI
14 Février 2023,Technical lead,https://www.jobinfocamer.com/job/35978/technical-lead-a-it-solutions-and-advisory-services-sarl,IT Solutions and Advisory Services SARL,Yaoundé,CDD
14 Février 2023,Développeur Application WEB,https://www.jobinfocamer.com/job/35975/developpeur-application-web-a-institute-of-professional-excellence,INSTITUTE OF PROFESSIONAL EXCELLENCE,Douala,CDI
08 Février 2023,Développeurs,https://www.jobinfocamer.com/job/35947/developpeurs-a-y-note-sarl,Y-NOTE Sarl,Yaoundé,STAGE
07 Février 2023,AUDITEUR INFORMATIQUE,https://www.jobinfocamer.com/job/35934/auditeur-informatique-a-sorepco-sa,SOREPCO SA,Douala,CDI
07 Février 2023,Server and System Administrator,https://www.jobinfocamer.com/job/35927/server-and-system-administrator-a-presprint-plc,PRESPRINT Plc,Limbe,CDI
07 Février 2023,NETWORK ADMINISTRATOR,https://www.jobinfocamer.com/job/35926/network-administrator-a-presprint-plc,PRESPRINT Plc,Limbe,CDI
06 Février 2023,Software Developer,https://www.jobinfocamer.com/job/35905/software-developer-a-presprint-plc,PRESPRINT Plc,Limbe,CDI
31 Janvier 2023,Développeur informatique,https://www.jobinfocamer.com/job/35853/developpeur-informatique-a-ads-ltd,ADS LTD,Douala,STAGE
30 Janvier 2023,Développeur mobile Flutter Junior,https://www.jobinfocamer.com/job/35851/developpeur-mobile-flutter-junior-a-engie-soft-sarl,Engie Soft SARL,Douala,CDI
27 Janvier 2023,Développeur web et mobile,https://www.jobinfocamer.com/job/35838/developpeur-web-et-mobile-a-ntas-services,NTAS SERVICES,Douala,CDI
27 Janvier 2023,DÉVELOPPEUR(S)E REACT-NATIVE,https://www.jobinfocamer.com/job/35827/developpeur-s-e-react-native-a-ilink-world-corporation,iLink World Corporation,Douala,STAGE
16 Janvier 2023,Développpeur Web,https://www.jobinfocamer.com/job/35698/developppeur-web-a-donsyl,DONSYL,Yaoundé,CDI
13 Janvier 2023,No-code Developer,https://www.jobinfocamer.com/job/35683/no-code-developer-a-entreprise-de-la-place,Entreprise de la place,Douala,CDI
11 Janvier 2023,"Administrateur système, réseau et applications",https://www.jobinfocamer.com/job/35646/administrateur-systeme-reseau-et-applications-a-nexah-sarl,Nexah Sarl,Douala,CDI
11 Janvier 2023,FORMATEUR/DEVELOPPEUR,https://www.jobinfocamer.com/job/35644/formateur-developpeur-a-indyli-services,INDYLI-SERVICES,Douala,CDD
04 Janvier 2023,Business Analyst,https://www.jobinfocamer.com/job/35586/business-analyst-a-sprint-pay,SPRINT-PAY,Yaoundé,CDD
04 Janvier 2023,Développeur Web,https://www.jobinfocamer.com/job/35583/developpeur-web-a-dnimas-creative,DNIMAS CREATIVE,Douala,CDI
22 Décembre 2022,Développeur JAVA,https://www.jobinfocamer.com/job/35525/developpeur-java-a-iplans-sa,IPLANS SA,Douala,CDI
22 Décembre 2022,Ingénieur Développeur MOBILE,https://www.jobinfocamer.com/job/35524/ingenieur-developpeur-mobile-a-iplans-sa,IPLANS SA,Douala,CDI
14 Décembre 2022,Développeur JAVA / Spring Boot / Micro services,https://www.jobinfocamer.com/job/35475/developpeur-java-spring-boot-micro-services-a-2si-inc,2si-inc,Douala,CDI
13 Décembre 2022,Développeur backend PHP/Laravel,https://www.jobinfocamer.com/job/35463/developpeur-backend-php-laravel-a-kamix-sarl,KAMIX SARL,Yaoundé,CDI
13 Décembre 2022,Senior Programs Associate Bilingual,https://www.jobinfocamer.com/job/35460/senior-programs-associate-bilingual-a-sun-king-cameroon,SUN KING CAMEROON,Douala,CDI
12 Décembre 2022,INFORMATICIEN,https://www.jobinfocamer.com/job/35451/informaticien-a-entreprise-de-la-place,Entreprise de la place,Douala,CDI
05 Décembre 2022,Ingénieur développeur front end Angular,https://www.jobinfocamer.com/job/35400/ingenieur-developpeur-front-end-angular-a-sprint-pay,SPRINT-PAY,Yaoundé,CDD
04 Décembre 2022,INFORMATICIEN DÉVELOPPEUR APPLICATION,https://www.jobinfocamer.com/job/35389/informaticien-developpeur-application-a-mbs,MBS,Yaoundé,CDI
03 Décembre 2022,Secrétaire bilingue,https://www.jobinfocamer.com/job/35378/secretaire-bilingue-a-teugnology-sarl,TEUGNOLOGY SARL,Yaoundé,CDD
01 Décembre 2022,Développeur d'application web Fullstack,https://www.jobinfocamer.com/job/35349/developpeur-d-application-web-fullstack-a-enix-sarl,ENIX SARL,Yaoundé,CDD
23 Novembre 2022,DÉVELOPPEUR WEB,https://www.jobinfocamer.com/job/35295/developpeur-web-a-danol-group,DANOL GROUP,Douala,STAGE
23 Novembre 2022,Développeurs mobile et web,https://www.jobinfocamer.com/job/35289/developpeurs-mobile-et-web-a-afric-apps-digital-services-sarl,Afric'Apps Digital Services Sarl,Yaoundé,STAGE
22 Novembre 2022,Développeur Software,https://www.jobinfocamer.com/job/35287/developpeur-software-a-davca-sarl,DAVCA SARL,Yaoundé,CDI
18 Novembre 2022,Directeur des systèmes d'information,https://www.jobinfocamer.com/job/35264/directeur-des-systemes-d-information-a-focep-sa,FOCEP SA,Yaoundé,CDI
16 Novembre 2022,Développeur Java Web,https://www.jobinfocamer.com/job/35242/developpeur-java-web-a-kozao-africa,Kozao Africa,Douala,CDI
15 Novembre 2022,Développeur web,https://www.jobinfocamer.com/job/35236/developpeur-web-a-entreprise-de-la-place,Entreprise de la place,Yaoundé,CDI
14 Novembre 2022,Ingénieur Intégrateur,https://www.jobinfocamer.com/job/35212/ingenieur-integrateur-a-iplans-sa,IPLANS SA,Douala,CDI
09 Novembre 2022,Ingénieur Système / Administrateur Réseau,https://www.jobinfocamer.com/job/35174/ingenieur-systeme-administrateur-reseau-a-iplans-sa,IPLANS SA,Douala,CDI
08 Novembre 2022,TECHNICIAN,https://www.jobinfocamer.com/job/35165/technician-a-carlcare-sarl,Carlcare Sarl,Douala,CDI
05 Novembre 2022,"Développeur Full Stack, Front End, Back End",https://www.jobinfocamer.com/job/35134/developpeur-full-stack-front-end-back-end-a-bitt-sarl,BITT Sarl,Yaoundé,CDI
03 Novembre 2022,Développeur DELPHI,https://www.jobinfocamer.com/job/35119/developpeur-delphi-a-iplans-sa,IPLANS SA,Douala,CDI
03 Novembre 2022,Développeur MOBILE,https://www.jobinfocamer.com/job/35118/developpeur-mobile-a-iplans-sa,IPLANS SA,Douala,CDI
03 Novembre 2022,Développeur(se) Front-End,https://www.jobinfocamer.com/job/35117/developpeur-se-front-end-a-iplans-sa,IPLANS SA,Douala,CDI
02 Novembre 2022,Développeur JAVA,https://www.jobinfocamer.com/job/35113/developpeur-java-a-iplans-sa,IPLANS SA,Douala,CDI
31 Octobre 2022,Développeur Full Stack,https://www.jobinfocamer.com/job/35088/developpeur-full-stack-a-bm-tracking-solutions,BM-TRACKING SOLUTIONS,Douala,CDI
26 Octobre 2022,Développeur full stack,https://www.jobinfocamer.com/job/35054/developpeur-full-stack-a-big-data-solution,Big Data Solution,Yaoundé,CDD
26 Octobre 2022,Responsable Informatique,https://www.jobinfocamer.com/job/35052/responsable-informatique-a-entreprise-de-la-place,Entreprise de la place,Douala,CDI
22 Octobre 2022,Ingénieur(e) Informatique / Télécom,https://www.jobinfocamer.com/job/35018/ingenieur-e-informatique-telecom-a-ydeale-consulting,Ydeale Consulting,Douala,CDI
13 Octobre 2022,CONSULTANT FONCTIONNEL,https://www.jobinfocamer.com/job/34931/consultant-fonctionnel-a-afreetech,AFREETECH,Yaoundé,CDI
10 Octobre 2022,Assistant informaticien,https://www.jobinfocamer.com/job/34898/assistant-informaticien-a-entreprise-de-la-place,Entreprise de la place,Douala,CDD
04 Octobre 2022,INFORMATICIEN,https://www.jobinfocamer.com/job/34814/informaticien-a-entreprise-de-la-place,Entreprise de la place,Douala,CDI
29 Septembre 2022,Développeur Web/Mobile Full Stack/Java,https://www.jobinfocamer.com/job/34778/developpeur-web-mobile-full-stack-java-a-gta-cm,GTA-CM,Douala,CDI
24 Septembre 2022,Full Stack Developer,https://www.jobinfocamer.com/job/34741/full-stack-developer-a-vtc,VTC,Douala,CDI
22 Septembre 2022,Data manager,https://www.jobinfocamer.com/job/34711/data-manager-a-m-a-sante,M.A. SANTE,Yaoundé,CDD
22 Septembre 2022,Intégrateur and Développeur JAVA/Mobile,https://www.jobinfocamer.com/job/34710/integrateur-and-developpeur-java-mobile-a-isnov-sarl,ISNOV SARL,Yaoundé,STAGE
20 Septembre 2022,Webmaster,https://www.jobinfocamer.com/job/34685/webmaster-a-denis-and-lenora-foretia-foundation,Denis and Lenora Foretia Foundation,Yaoundé,CDD
20 Septembre 2022,Full Stack Developer,https://www.jobinfocamer.com/job/34681/full-stack-developer-a-beambuy-sarl,Beambuy SARL,Yaoundé,CDI
19 Septembre 2022,Web Designer,https://www.jobinfocamer.com/job/34675/web-designer-a-entreprise-de-la-place,Entreprise de la place,Yaoundé,CDI
19 Septembre 2022,TECHNICO-COMMERCIAL,https://www.jobinfocamer.com/job/34669/technico-commercial-a-bitt-sarl,BITT Sarl,Yaoundé,CDD
16 Septembre 2022,DEVELOPPEUR WEB,https://www.jobinfocamer.com/job/34656/developpeur-web-a-entreprise-de-la-place,Entreprise de la place,Douala,CDD
16 Septembre 2022,Développeur Informaticien,https://www.jobinfocamer.com/job/34644/developpeur-informaticien-a-entreprise-de-la-place,Entreprise de la place,Yaoundé,CDD
16 Septembre 2022,Développeur JAVA/ANGULAR/PHP,https://www.jobinfocamer.com/job/34642/developpeur-java-angular-php-a-indyli-services,INDYLI-SERVICES,Douala,CDI
16 Septembre 2022,Développeur Android et Ios,https://www.jobinfocamer.com/job/34639/developpeur-android-et-ios-a-incc,INCC,Yaoundé,CDD
15 Septembre 2022,GROWTH HACKER,https://www.jobinfocamer.com/job/34617/growth-hacker-a-digital-management,Digital Management,Yaoundé,CDI
13 Septembre 2022,Développeur Python/Odoo,https://www.jobinfocamer.com/job/34589/developpeur-python-odoo-a-fast-lane-sarl,FAST LANE SARL,Yaoundé,CDI
13 Septembre 2022,INFORMATICIEN,https://www.jobinfocamer.com/job/34582/informaticien-a-entreprise-de-la-place,Entreprise de la place,Douala,CDI
06 Septembre 2022,Technicien Maintenance,https://www.jobinfocamer.com/job/34520/technicien-maintenance-a-matrix-telecoms,MATRIX TELECOMS,Douala,STAGE
06 Septembre 2022,Administrateur Réseaux,https://www.jobinfocamer.com/job/34518/administrateur-reseaux-a-matrix-telecoms,MATRIX TELECOMS,Yaoundé,STAGE
05 Septembre 2022,DEVELOPPEUR FULLSTACK,https://www.jobinfocamer.com/job/34510/developpeur-fullstack-a-moriset-sarl,MORISET SARL,Yaoundé,CDI
29 Août 2022,Développeur Web/Mobile Full Stack,https://www.jobinfocamer.com/job/34464/developpeur-web-mobile-full-stack-a-gta-cm,GTA-CM,Douala,CDI
27 Août 2022,Technicien Réseau,https://www.jobinfocamer.com/job/34453/technicien-reseau-a-twingo-sarl,Twingo SARL,Yaoundé,STAGE
18 Août 2022,MAINTENANCIER,https://www.jobinfocamer.com/job/34302/maintenancier-a-partners-for-information-sytems,PARTNERS FOR INFORMATION SYTEMS,Douala,CDD
10 Août 2022,Développeur web,https://www.jobinfocamer.com/job/34249/developpeur-web-a-esoaf,ESOAF,Yaoundé,STAGE
09 Août 2022,Développeur C# /.NET,https://www.jobinfocamer.com/job/34234/developpeur-c-net-a-multi-business-solutions,Multi Business Solutions,Yaoundé,CDI
06 Août 2022,DEVELOPPEUR FULL STACK,https://www.jobinfocamer.com/job/34214/developpeur-full-stack-a-mediatronik-sarl,MEDIATRONIK SARL,Douala,STAGE
06 Août 2022,Technicien Maintenance Informatique,https://www.jobinfocamer.com/job/34213/technicien-maintenance-informatique-a-rbs-holdings-sarl,RBS HOLDINGS SARL,Douala,STAGE
04 Août 2022,Développeur Full Stack,https://www.jobinfocamer.com/job/34189/developpeur-full-stack-a-gta-cm,GTA-CM,Douala,CDI
03 Août 2022,Développeur full stack,https://www.jobinfocamer.com/job/34175/developpeur-full-stack-a-big-data-solution,Big data solution,Yaoundé,STAGE
02 Août 2022,Data Manager,https://www.jobinfocamer.com/job/34167/data-manager-a-la-croix-rouge-camerounaise-et-la-croix-rouge-francaise,La Croix-Rouge camerounaise et la Croix-Rouge française,Kousséri - Extrême-Nord,CDD
01 Août 2022,GROWTH HACKER,https://www.jobinfocamer.com/job/34143/growth-hacker-a-digital-management,Digital management,Yaoundé,CDI
29 Juillet 2022,Développeur Web/Mobile,https://www.jobinfocamer.com/job/34110/developpeur-web-mobile-a-universal-software,UNIVERSAL SOFTWARE,Douala,CDD
28 Juillet 2022,STAGIAIRE SECURITE INFORMATIQUE,https://www.jobinfocamer.com/job/34099/stagiaire-securite-informatique-a-ltx-consulting,LTX CONSULTING,Douala,STAGE
23 Juillet 2022,Développeur Full Stack Java / Angular,https://www.jobinfocamer.com/job/34074/developpeur-full-stack-java-angular-a-softconfig,SoftConfig,Douala,CDD
21 Juillet 2022,INGENIEUR VIRTUALISATION VMWARE,https://www.jobinfocamer.com/job/34063/ingenieur-virtualisation-vmware-a-digital-management,Digital Management,Yaoundé,CDI
19 Juillet 2022,Enseignants Associés,https://www.jobinfocamer.com/job/34036/enseignants-associes-a-keyce-informatique,KEYCE INFORMATIQUE,Douala,CDD
11 Juillet 2022,Développeur Mobile Full Stack,https://www.jobinfocamer.com/job/33953/developpeur-mobile-full-stack-a-the-gourmet-discovery,The Gourmet Discovery,Yaoundé,CDD
01 Juillet 2022,ASSISTANT IT,https://www.jobinfocamer.com/job/33872/assistant-it-a-groupe-arno,Groupe ARNO,Yaoundé,CDI
29 Juin 2022,Ingénieur développeur Fullstack,https://www.jobinfocamer.com/job/33864/ingenieur-developpeur-fullstack-a-sprint-pay,SPRINT-PAY,Yaoundé,CDI
29 Juin 2022,Développeur PHP,https://www.jobinfocamer.com/job/33863/developpeur-php-a-sprint-pay,SPRINT-PAY,Yaoundé,CDI
29 Juin 2022,Ingénieur Sécurité et Système,https://www.jobinfocamer.com/job/33862/ingenieur-securite-et-systeme-a-sprint-pay,SPRINT-PAY,Yaoundé,CDI
27 Juin 2022,DEVELOPPEUR  WEB FULL STACK,https://www.jobinfocamer.com/job/33846/developpeur-web-full-stack-a-entreprise-de-la-place,Entreprise de la place,Awae ( à 40 km de Yaoundé),CDI
21 Juin 2022,INGENIEUR INFORMATIQUE,https://www.jobinfocamer.com/job/33794/ingenieur-informatique-a-dohone-sa,DOHONE SA,Yaoundé,CDI
20 Juin 2022,SUPERVISEUR IT,https://www.jobinfocamer.com/job/33778/superviseur-it-a-africa-food-manufacture-sa,AFRICA FOOD MANUFACTURE SA,Douala,CDI
